Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureTreeSize,measureNumLeaves,measureOutOfBagError,measureAttributesUsed,measureNumIterations
klienci6,1,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.4046144278606967,0.4516837395919664,100.0237703564963,100.52846095921299,143.59181500889184,146.00043933819893,-2.408624329307088,1.4359181500889184,1.4600043933819893,-0.02408624329307088,1.0930626833626451,0.010930626833626451,0.7612291015995291,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.4855769230769231,0.47357142857142853,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.49186161925096655,0.39416079734219267,NaN,0.48,0.002,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,1,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,38.0,62.0,0.0,38.0,62.0,0.0,-0.12115732368896928,0.40761491542476214,0.45409041988169674,100.76551375070106,101.06410093103493,143.59181500889184,145.54133009837412,-1.9495150894822757,1.4359181500889184,1.455413300983741,-0.019495150894822757,0.6929781031522405,0.006929781031522405,0.48260278840359266,0.5833333333333334,28.0,0.75,39.0,0.25,13.0,0.4166666666666667,20.0,0.417910447761194,0.5833333333333334,0.4869565217391304,-0.17708291763060793,0.4166666666666667,0.44378109452736314,0.38,0.5009677419354839,0.4990322580645162,0.62,NaN,0.38,NaN,NaN,0.44893473368342085,0.37197765716870196,NaN,0.38,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,1,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.40477591397849416,0.45018973595898065,99.92508848215198,100.03982974972716,143.9116468080738,143.6625331702087,0.24911363786512197,1.439116468080738,1.436625331702087,0.00249113637865122,2.6292638899937013,0.026292638899937014,1.8269986816982162,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.4706945002007226,0.4579196217494089,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.4949950006833598,0.3902891598915989,NaN,0.47,0.008,0.0,0.015625,0.0,15.625,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,1,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.4071799773435296,0.45298833202103916,100.51856807461763,100.6617254777366,143.9116468080738,146.2312569745408,-2.319610166466987,1.439116468080738,1.462312569745408,-0.023196101664669868,-0.232043079659696,-0.00232043079659696,-0.16123995854842638,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.5164592533119229,0.4783521955636035,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.48924557074932196,0.39034468085106383,NaN,0.47,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,1,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.40560395077720246,0.4515811945856341,99.78033987063598,99.95639285515861,145.33595685409097,145.16189399026854,0.17406286382242797,1.4533595685409098,1.4516189399026853,0.0017406286382242798,2.419227017897643,0.024192270178976433,1.66457569775827,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.5010036130068246,0.4705006257822278,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.5105286241094125,0.3922529411764706,NaN,0.47,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,1,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.4062267539972774,0.4522104038756191,99.93355217749968,100.09566679245259,145.33595685409097,145.58626185886666,-0.25030500477569717,1.4533595685409098,1.4558626185886667,-0.0025030500477569717,2.260674922199164,0.02260674922199164,1.5554821883952317,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.4895624247290245,0.4651595744680851,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.49926891267767,0.38695476190476186,NaN,0.47,0.002,0.0,0.015625,0.0,15.625,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,2,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.4049234633268853,0.45071796455930924,100.10016627906744,100.31351437345906,143.59181500889196,144.72205593540176,-1.1302409265097992,1.4359181500889195,1.4472205593540175,-0.011302409265097992,0.26679131714480403,0.0026679131714480403,0.1857984155491613,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.4983974358974359,0.4792013888888889,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.4921039875353454,0.3922166666666667,NaN,0.48,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,2,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.40615332657885905,0.45251594406010903,100.40419784842035,100.71367956916635,143.59181500889196,146.71943092093625,-3.1276159120442912,1.4359181500889195,1.4671943092093624,-0.03127615912044291,1.4127299895302232,0.014127299895302233,0.9838513354279557,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.5344551282051282,0.49821038251366123,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.4812796468347856,0.3941726775956284,NaN,0.48,0.008,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,2,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.40648883346035625,0.4526900555663101,100.48713770660913,100.7524304920344,143.59181500889196,151.5706388228183,-7.97882381392634,1.4359181500889195,1.515706388228183,-0.0797882381392634,0.3783929499664468,0.003783929499664468,0.2635198600581898,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.47275641025641024,0.47190476190476194,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.469856310231404,0.38623932411674344,NaN,0.48,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,97.0,97.66666666666666,?,?,?,?,?,?,?
klienci6,2,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,46.0,54.0,0.0,46.0,54.0,0.0,-0.026615969581748965,0.4066390081296921,0.45279739165866234,100.52426202943279,100.7763196233529,143.59181500889196,149.13196286899873,-5.540147860106771,1.4359181500889195,1.4913196286899872,-0.05540147860106771,0.18873425759251083,0.0018873425759251084,0.1314380332756595,0.9375,45.0,0.9423076923076923,49.0,0.057692307692307696,3.0,0.0625,3.0,0.4787234042553192,0.9375,0.6338028169014084,-0.010113917425784186,0.49759615384615385,0.4788031914893617,0.46,0.4829528535980148,0.5170471464019851,0.54,NaN,0.46,NaN,NaN,0.48177938715448093,0.39021134751773046,NaN,0.46,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,98.0,98.0,?,?,?,?,?,?,?
klienci6,2,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.4030589393380094,0.448129530965421,99.6392417384534,99.7374226909828,143.59181500889196,142.53327025099483,1.058544757897124,1.4359181500889195,1.4253327025099483,0.01058544757897124,2.8762428773330417,0.028762428773330417,2.0030688219624007,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.4967948717948718,0.47843137254901963,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.5196543366610884,0.4032636428065202,NaN,0.48,0.002,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,2,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.40813352178250717,0.4536957254810494,100.8937171949201,100.97625623535883,143.59181500889196,147.63480029342958,-4.042985284537622,1.4359181500889195,1.4763480029342957,-0.040429852845376216,-0.4287290592346358,-0.004287290592346358,-0.2985748590252771,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.4423076923076923,0.4533333333333333,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.45861676957700964,0.38244197530864193,NaN,0.48,0.008,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,2,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.40373247329536377,0.44984819054333985,99.31994825255548,99.57279664931987,145.3359568540911,143.55573576084254,1.7802210932485707,1.453359568540911,1.4355573576084253,0.017802210932485706,3.1578461532233026,0.031578461532233024,2.1727906992717547,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.48594941790445606,0.46404255319148935,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.5226182378002936,0.4022,NaN,0.47,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,2,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.40506359404377656,0.4510565337742963,99.64740975886225,99.84026046788782,145.3359568540911,144.79843621963818,0.5375206344529317,1.453359568540911,1.4479843621963817,0.005375206344529318,2.5578434346176397,0.025578434346176397,1.7599522444301698,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.4915696507426736,0.4658436417615042,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.511977014786438,0.3929936877076412,NaN,0.47,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,2,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.4054424420976524,0.4525166536795595,100.08963108210078,100.55691051371312,143.91164680807393,145.0939198978496,-1.1822730897756628,1.4391164680807393,1.4509391989784959,-0.011822730897756628,1.111675097695249,0.01111675097695249,0.7724705556165453,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.48494580489763145,0.4629787234042553,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.48796837122983194,0.38766666666666666,NaN,0.47,0.008,0.0,0.015625,0.0,15.625,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,2,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.40528516129032305,0.45074441689858363,100.05080392355161,100.16308930526782,143.91164680807393,144.39062675668288,-0.4789799486089521,1.4391164680807393,1.4439062675668288,-0.004789799486089521,2.132435639005852,0.02132435639005852,1.481767241430952,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.49076676033721395,0.46565011820330965,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.49861500945913867,0.39143360433604335,NaN,0.47,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,3,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.403309767756295,0.44975160160216004,99.70124843515522,100.09843693698114,143.59181500889184,143.46561937943633,0.1261956294555091,1.4359181500889184,1.4346561937943634,0.001261956294555091,2.069766153817135,0.02069766153817135,1.4414234917839612,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.4623397435897436,0.4734722222222222,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.4828608113566854,0.3924524822695035,NaN,0.48,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,3,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.40262547348484845,0.4485003851663132,99.53208567587022,99.81996142060284,143.59181500889184,143.09430325514288,0.4975117537489666,1.4359181500889184,1.4309430325514287,0.004975117537489666,2.274085449555953,0.02274085449555953,1.583715234336394,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.4655448717948718,0.4634925093632959,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.5037166022274799,0.3961307456588356,NaN,0.48,0.002,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,3,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.4033362456766147,0.44923615624753926,99.70779397886105,99.98371744706678,143.59181500889184,143.7609608072363,-0.1691457983444593,1.4359181500889184,1.437609608072363,-0.001691457983444593,1.5975169318496583,0.015975169318496584,1.1125403852237212,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.5384615384615384,0.5028571428571429,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.507021178371516,0.4043716696805305,NaN,0.48,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,3,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.4041851481851484,0.45008472931579935,99.917649148924,100.1725791152789,143.59181500889184,144.4713253837647,-0.879510374872865,1.4359181500889184,1.444713253837647,-0.00879510374872865,1.3022160121006217,0.013022160121006217,0.9068873542826815,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.42467948717948717,0.44578544061302683,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.4827883894050435,0.389511759504863,NaN,0.48,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,3,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.40474315807649114,0.45075857825159815,100.05559344696454,100.32255351217893,143.59181500889184,144.3127658703612,-0.7209508614693618,1.4359181500889184,1.4431276587036121,-0.007209508614693618,1.11009487801813,0.0111009487801813,0.7730906374777614,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.4879807692307692,0.474375,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.49209273472214204,0.39252500000000007,NaN,0.48,0.002,0.0,0.015625,0.0,15.625,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,3,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.40358136992254967,0.4488989974537226,99.76839056068303,99.90867809614423,143.59181500889184,143.27516549202903,0.3166495168628103,1.4359181500889184,1.4327516549202903,0.003166495168628103,2.399206071841526,0.02399206071841526,1.6708515535463888,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.4935897435897436,0.47682539682539676,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.5100513589935946,0.3985440476190476,NaN,0.48,0.009,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,3,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.4087366318773354,0.45397186557423747,100.90285191329225,100.88028339089183,143.9116468080738,145.7934851570865,-1.8818383490126962,1.439116468080738,1.457934851570865,-0.01881838349012696,-0.42818992103365927,-0.004281899210336592,-0.2975366695683151,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.46346848655158573,0.4635460992907801,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.46829339874405657,0.3831645390070922,NaN,0.47,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,3,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.40519908729619,0.45123060763670847,100.02955524945149,100.27112917109089,143.9116468080738,144.42151609373434,-0.5098692856605282,1.439116468080738,1.4442151609373435,-0.0050986928566052825,1.284939329482937,0.01284939329482937,0.8928668095894854,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.48273785628261745,0.4618141097424412,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.4888406620677749,0.3901623089983023,NaN,0.47,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,3,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.4084709796904922,0.4544218028470351,100.48564148034374,100.58515454569965,145.33595685409097,147.1549060093183,-1.8189491552273296,1.4533595685409098,1.4715490600931829,-0.018189491552273295,1.6779452363038674,0.016779452363038672,1.1545286332606794,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.47189883580891206,0.45808510638297867,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.4755021302495435,0.377125,NaN,0.47,0.01,0.0,0.015625,0.0,15.625,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,3,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.40806605297157633,0.45503815667016395,100.38602774246297,100.72158295684946,145.33595685409097,146.8906746508687,-1.5547177967777372,1.4533595685409098,1.4689067465086871,-0.015547177967777373,0.9622039889397888,0.009622039889397888,0.6620550136163391,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.47450822962665595,0.45813700051894135,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.47568490208012604,0.3769506407606449,NaN,0.47,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,4,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.4084091645077718,0.45492563390331436,100.47043467594948,100.69667631763764,145.33595685409125,148.4344414055545,-3.098484551463258,1.4533595685409124,1.484344414055545,-0.030984845514632584,0.17689754199473917,0.0017689754199473916,0.1217162950062894,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.44078683259735046,0.44267834793491867,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.4645796784934302,0.37767647058823534,NaN,0.47,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,4,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.41077185449730114,0.45739547517170803,101.05166671205873,101.24336964117157,145.33595685409125,147.89459934331745,-2.5586424892262016,1.4533595685409124,1.4789459934331746,-0.025586424892262018,-0.2688956201919498,-0.0026889562019194978,-0.18501658227764323,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.4283420313127258,0.4430473575840769,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.4563587053811177,0.37002342215988776,NaN,0.47,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,4,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.4042368307426598,0.4498733378676843,99.93042547104207,100.12553102592737,143.59181500889187,143.74581819701464,-0.15400318812277192,1.4359181500889187,1.4374581819701464,-0.0015400318812277191,2.232918630037826,0.02232918630037826,1.5550458986116678,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.47596153846153844,0.47,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.4912747417623637,0.3902705882352941,NaN,0.48,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
klienci6,4,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,-0.005692599620493364,0.40553599374021965,0.4518663170721798,100.25158846567538,100.56909610164304,143.59181500889187,148.5255383404555,-4.933723331563641,1.4359181500889187,1.4852553834045552,-0.049337233315636414,0.6681323180604917,0.006681323180604917,0.465299723399358,0.9375,45.0,0.9230769230769231,48.0,0.07692307692307693,4.0,0.0625,3.0,0.4838709677419355,0.9375,0.6382978723404255,0.028241627206429285,0.5072115384615384,0.48362903225806453,0.47,0.4737220843672456,0.5262779156327544,0.53,NaN,0.47,NaN,NaN,0.49220872525823767,0.39294009216589865,NaN,0.47,0.0,0.009,0.0,0.015625,0.0,15.625,4065.0,93853.0,13053.0,98.0,97.66666666666669,?,?,?,?,?,?,?
klienci6,4,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,2.02004081459E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.4060170115866316,0.45380912736953666,100.37049974341028,101.0014953934693,143.59181500889187,145.83822849779665,-2.2464134889047784,1.4359181500889187,1.4583822849779664,-0.022464134889047783,0.7082920901760719,0.0070829209017607185,0.4932677326574716,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.48157051282051283,0.4714080459770115,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.4690233135206878,0.38220747935891203,NaN,0.48,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,?,?
